experiment,well,celltype,analyte,nocodazole_dose_ng_ml,treatment,dose_uM,time_in_noc_min,aim,cell_id,data_table,complete,imin,imax,tstep,comment,curated,meta,ana
2738,D11,RPE1,CyclinB-venus,100,RO-3306,10,135,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_D11S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/D11S1 (4).csv,1,6,50,1,manual cutoff,1,0,0
2738,E11,RPE1,CyclinB-venus,100,noc_only,0,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_E11S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/E11S3.csv,0,0,596,0,not imaged long enough,1,0,0
2738,E11,RPE1,CyclinB-venus,100,noc_only,0,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_E11S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/E11S3 (2).csv,0,0,596,0,not imaged long enough,1,0,0
2738,E11,RPE1,CyclinB-venus,100,noc_only,0,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_E11S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/E11S3 (3).csv,0,0,596,0,not imaged long enough,1,0,0
2738,E11,RPE1,CyclinB-venus,100,noc_only,0,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_E11S3 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/E11S3 (4).csv,0,0,596,0,not imaged long enough,1,0,0
2738,F11,RPE1,CyclinB-venus,100,Reversine,0.25,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_F11S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/F11S2.csv,1,6,60,1.999382716,manual cutoff,1,0,0
2738,F11,RPE1,CyclinB-venus,100,Reversine,0.25,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_F11S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/F11S2 (2).csv,1,6,53,1.9992907801,manual cutoff,1,0,0
2738,F11,RPE1,CyclinB-venus,100,Reversine,0.25,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_F11S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/F11S2 (3).csv,1,6,60,1.999382716,manual cutoff,1,0,0
2738,F11,RPE1,CyclinB-venus,100,Reversine,0.25,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_F11S2 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/F11S2 (4).csv,1,6,62,1.9994047619,manual cutoff,1,0,0
2738,F11,RPE1,CyclinB-venus,100,Reversine,0.25,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_F11S2 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/F11S2 (5).csv,1,6,50,1.9992424242,manual cutoff,1,0,0
2738,F11,RPE1,CyclinB-venus,100,Reversine,0.25,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_F11S2 (6),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/F11S2 (6).csv,1,19,100,2,manual cutoff,1,0,0
2738,F11,RPE1,CyclinB-venus,100,Reversine,0.25,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_F11S2 (7),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/F11S2 (7).csv,1,55,158,2,manual cutoff,1,0,0
2738,F11,RPE1,CyclinB-venus,100,Reversine,0.25,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_F11S2 (8),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/F11S2 (8).csv,0,0,400,0,not imaged long enough,1,0,0
2738,F11,RPE1,CyclinB-venus,100,Reversine,0.25,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_F11S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/F11S3.csv,0,0,0,0,DIV 0,1,0,0
2738,G11,RPE1,CyclinB-venus,100,RO-3306,2.5,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_G11S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/G11S1.csv,0,0,596,0,not imaged long enough,1,0,0
2738,G11,RPE1,CyclinB-venus,100,RO-3306,2.5,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_G11S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/G11S1 (2).csv,0,0,596,0,not imaged long enough,1,0,0
2738,G11,RPE1,CyclinB-venus,100,RO-3306,2.5,255,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2738_G11S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2738/G11S1 (3).csv,0,0,596,0,not imaged long enough,1,0,0
2754,B3,RPE1,CyclinB-venus,100,Flavopiridol,20,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_B3S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/B3S1.csv,1,6,52,1,manual cutoff,1,0,0
2754,B3,RPE1,CyclinB-venus,100,Flavopiridol,20,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_B3S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/B3S1 (2).csv,1,6,50,1,manual cutoff,1,0,0
2754,B3,RPE1,CyclinB-venus,100,Flavopiridol,20,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_B3S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/B3S2.csv,1,6,70,1,manual cutoff,1,0,0
2754,B3,RPE1,CyclinB-venus,100,Flavopiridol,20,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_B3S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/B3S2 (2).csv,1,6,70,1,manual cutoff,1,0,0
2754,B3,RPE1,CyclinB-venus,100,Flavopiridol,20,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_B3S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/B3S2 (3).csv,1,6,70,1,manual cutoff,1,0,0
2754,C4,RPE1,CyclinB-venus,100,Reversine,1,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_C4S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/C4S1.csv,1,6,70,1,manual cutoff,1,0,0
2754,C4,RPE1,CyclinB-venus,100,Reversine,1,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_C4S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/C4S1 (2).csv,1,6,70,1,manual cutoff,1,0,0
2754,C4,RPE1,CyclinB-venus,100,Reversine,1,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_C4S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/C4S1 (3).csv,1,6,70,1,manual cutoff,1,0,0
2754,C4,RPE1,CyclinB-venus,100,Reversine,1,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_C4S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/C4S2.csv,1,6,68,1,manual cutoff,1,0,0
2754,C4,RPE1,CyclinB-venus,100,Reversine,1,163,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_C4S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/C4S2 (2).csv,1,6,70,1,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S1.csv,1,6,70,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S1 (2).csv,1,6,100,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S1 (3).csv,1,6,30,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S1 (4).csv,1,6,56,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S2.csv,1,6,50,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S2 (2).csv,1,6,50,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S2 (3).csv,1,6,52,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4.csv,1,6,82,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4 (10),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4 (10).csv,1,74,160,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4 (2).csv,1,6,50,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4 (3).csv,1,6,100,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4 (4).csv,1,6,65,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4 (5).csv,1,6,50,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4 (6),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4 (6).csv,1,6,150,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4 (7),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4 (7).csv,1,30,80,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4 (8),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4 (8).csv,1,29,90,2.5,manual cutoff,1,0,0
2754,D3,RPE1,CyclinB-venus,100,Reversine,0.25,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_D3S4 (9),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/D3S4 (9).csv,1,105,183,2.5,no comment,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S1.csv,1,6,212,2.5,no comment,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S1 (2).csv,1,6,211,2.5,manual cutoff,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S1 (3).csv,1,6,211,2.5,manual cutoff,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S1 (4).csv,1,6,211,2.5,manual cutoff,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S1 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S1 (5).csv,1,36,211,2.5,manual cutoff,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S2.csv,1,6,211,2.5,manual cutoff,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S2 (2).csv,1,6,211,2.5,no comment,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S3.csv,1,6,50,2.5,manual cutoff,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S3 (2).csv,1,6,100,2.5,manual cutoff,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S3 (3).csv,1,6,100,2.5,manual cutoff,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S3 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S3 (4).csv,1,6,120,2.5,manual cutoff,1,0,0
2754,E3,RPE1,CyclinB-venus,100,Reversine,0.12,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E3S3 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E3S3 (5).csv,1,6,125,2.5,manual cutoff,1,0,0
2754,E4,RPE1,CyclinB-venus,100,Flavopiridol,2.5,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E4S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E4S1.csv,1,6,38,2.5,manual cutoff,1,0,0
2754,E4,RPE1,CyclinB-venus,100,Flavopiridol,2.5,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E4S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E4S1 (2).csv,1,6,50,2.5,manual cutoff,1,0,0
2754,E4,RPE1,CyclinB-venus,100,Flavopiridol,2.5,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E4S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E4S1 (3).csv,1,6,150,2.5,manual cutoff,1,0,0
2754,E4,RPE1,CyclinB-venus,100,Flavopiridol,2.5,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E4S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E4S2.csv,1,6,50,2.5,manual cutoff,1,0,0
2754,E4,RPE1,CyclinB-venus,100,Flavopiridol,2.5,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E4S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E4S2 (2).csv,1,6,50,2.5,manual cutoff,1,0,0
2754,E4,RPE1,CyclinB-venus,100,Flavopiridol,2.5,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E4S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E4S2 (3).csv,1,6,74,2.5,manual cutoff,1,0,0
2754,E4,RPE1,CyclinB-venus,100,Flavopiridol,2.5,317,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E4S2 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E4S2 (4).csv,1,6,50,2.5,"manual cutoff, very noisy, high steady state",1,0,0
2754,E5,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E5S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E5S1.csv,1,12,50,2.5,manual cutoff,1,0,0
2754,E5,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E5S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E5S1 (2).csv,1,97,130,2.5,manual cutoff,1,0,0
2754,E5,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E5S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E5S1 (3).csv,1,21,60,2.5,manual cutoff,1,0,0
2754,E5,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E5S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E5S2.csv,1,10,50,2.5,manual cutoff,1,0,0
2754,E5,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2754_E5S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2754/E5S2 (2).csv,1,64,90,2.5,manual cutoff,1,0,0
2755,B3,HeLa,H2B-mCherry,100,Reversine,1,221,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B3S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B3S1.csv,1,6,45,1,manual cutoff,1,0,0
2755,B3,HeLa,H2B-mCherry,100,Reversine,1,221,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B3S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B3S2.csv,1,6,45,1,manual cutoff,1,0,0
2755,B4,HeLa,H2B-mCherry,100,Reversine,1,269,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B4S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B4S2.csv,1,6,50,1,manual cutoff,1,0,0
2755,B5,HeLa,H2B-mCherry,100,Reversine,1,333,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B5S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B5S1.csv,1,6,50,1,manual cutoff,1,0,0
2755,B5,HeLa,H2B-mCherry,100,Reversine,1,333,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B5S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B5S2.csv,1,6,50,1,manual cutoff,1,0,0
2755,B6,HeLa,H2B-mCherry,100,Reversine,0.5,387,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B6S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B6S1.csv,1,6,144,2,manual cutoff,1,0,0
2755,B6,HeLa,H2B-mCherry,100,Reversine,0.5,387,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B6S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B6S1 (2).csv,1,6,65,2,manual cutoff,1,0,0
2755,B6,HeLa,H2B-mCherry,100,Reversine,0.5,387,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B6S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B6S1 (3).csv,1,6,87,2,manual cutoff,1,0,0
2755,B6,HeLa,H2B-mCherry,100,Reversine,0.5,387,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B6S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B6S2.csv,1,6,100,2,manual cutoff,1,0,0
2755,B6,HeLa,H2B-mCherry,100,Reversine,0.5,387,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B6S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B6S3.csv,1,6,100,2,manual cutoff,1,0,0
2755,B6,HeLa,H2B-mCherry,100,Reversine,0.5,387,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B6S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B6S3 (2).csv,1,6,100,2,manual cutoff,1,0,0
2755,B6,HeLa,H2B-mCherry,100,Reversine,0.5,387,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B6S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B6S4.csv,1,6,100,2,manual cutoff,1,0,0
2755,B6,HeLa,H2B-mCherry,100,Reversine,0.5,387,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_B6S4 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/B6S4 (2).csv,1,6,100,2,manual cutoff,1,0,0
2755,C3,HeLa,H2B-mCherry,100,Reversine,1,221,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_C3S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/C3S1.csv,1,6,45,1,manual cutoff,1,0,0
2755,C3,HeLa,H2B-mCherry,100,Reversine,1,221,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_C3S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/C3S1 (2).csv,1,6,45,1,manual cutoff,1,0,0
2755,C3,HeLa,H2B-mCherry,100,Reversine,1,221,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_C3S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/C3S1 (3).csv,1,6,45,1,manual cutoff,1,0,0
2755,C4,HeLa,H2B-mCherry,100,Reversine,1,269,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_C4S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/C4S3.csv,1,6,50,1,manual cutoff,1,0,0
2755,C4,HeLa,H2B-mCherry,100,Reversine,1,269,measure effect of cell rounding/flattening in cells (transfection with soluble GFP),2755_C4S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2755/C4S4.csv,1,6,50,1,manual cutoff,1,0,0
2792,C7,RPE1,CyclinB-venus,100,Reversine,0.063,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_C7S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/C7S1.csv,1,6,960,2.5,no comment,1,0,0
2792,C7,RPE1,CyclinB-venus,100,Reversine,0.063,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_C7S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/C7S2.csv,1,6,960,2.5,no comment,1,0,0
2792,C8,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_C8S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/C8S1.csv,1,27,50,2.5,manual cutoff,1,0,0
2792,C8,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_C8S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/C8S1 (2).csv,1,100,120,2.5,manual cutoff,1,0,0
2792,C8,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_C8S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/C8S1 (3).csv,1,90,117,2.5,no comment,1,0,0
2792,C8,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_C8S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/C8S1 (4).csv,1,22,50,2.5,manual cutoff,1,0,0
2792,C8,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_C8S1 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/C8S1 (5).csv,1,81,110,2.5,manual cutoff,1,0,0
2792,C8,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_C8S1c,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/C8S1c.csv,1,6,50,2.5,manual cutoff,1,0,0
2792,D7,RPE1,CyclinB-venus,100,Reversine,0.032,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_D7S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/D7S1.csv,1,6,960,2.5,no comment,1,0,0
2792,E7,RPE1,CyclinB-venus,100,Flavopiridol,1.25,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_E7S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/E7S2.csv,1,6,50,2.5,no comment,1,0,0
2792,E7,RPE1,CyclinB-venus,100,Flavopiridol,1.25,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_E7S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/E7S2 (2).csv,1,6,80,2.5,manual cutoff,1,0,0
2792,E7,RPE1,CyclinB-venus,100,Flavopiridol,1.25,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_E7S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/E7S2 (3).csv,1,6,50,2.5,manual cutoff,1,0,0
2792,E7,RPE1,CyclinB-venus,100,Flavopiridol,1.25,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_E7S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/E7S3.csv,1,6,59,2.5,manual cutoff,1,0,0
2792,E7,RPE1,CyclinB-venus,100,Flavopiridol,1.25,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_E7S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/E7S3 (2).csv,1,6,70,2.5,manual cutoff,1,0,0
2792,E7,RPE1,CyclinB-venus,100,Flavopiridol,1.25,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_E7S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/E7S3 (3).csv,1,6,60,2.5,manual cutoff,1,0,0
2792,E7,RPE1,CyclinB-venus,100,Flavopiridol,1.25,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_E7S3 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/E7S3 (4).csv,1,6,105,2.5,manual cutoff,1,0,0
2792,F7,RPE1,CyclinB-venus,100,Flavopiridol,0.65,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_F7S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/F7S2.csv,1,6,600,2.5,manual cutoff,1,0,0
