"experiment","well","celltype","analyte","nocodazole_dose_ng_ml","treatment","dose_uM","time_in_noc_min","aim","cell_id","data_table"
2738,"B11","RPE1","CyclinB-venus",100,"Reversine",1.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_B11S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/B11S1 (4).csv"
2738,"B11","RPE1","CyclinB-venus",100,"Reversine",1.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_B11S1 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/B11S1 (5).csv"
2738,"B11","RPE1","CyclinB-venus",100,"Reversine",1.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_B11S1 (6)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/B11S1 (6).csv"
2738,"B11","RPE1","CyclinB-venus",100,"Reversine",1.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_B11S1 (7)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/B11S1 (7).csv"
2738,"B11","RPE1","CyclinB-venus",100,"Reversine",1.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_B11S1 (8)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/B11S1 (8).csv"
2738,"C11","RPE1","CyclinB-venus",100,"RO-3306",20.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_C11S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/C11S1.csv"
2738,"C11","RPE1","CyclinB-venus",100,"RO-3306",20.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_C11S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/C11S1 (2).csv"
2738,"C11","RPE1","CyclinB-venus",100,"RO-3306",20.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_C11S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/C11S1 (3).csv"
2738,"C11","RPE1","CyclinB-venus",100,"RO-3306",20.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_C11S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/C11S1 (4).csv"
2738,"D11","RPE1","CyclinB-venus",100,"RO-3306",10.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_D11S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/D11S1.csv"
2738,"D11","RPE1","CyclinB-venus",100,"RO-3306",10.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_D11S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/D11S1 (2).csv"
2738,"D11","RPE1","CyclinB-venus",100,"RO-3306",10.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_D11S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/D11S1 (3).csv"
2738,"D11","RPE1","CyclinB-venus",100,"RO-3306",10.0,135,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_D11S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/D11S1 (4).csv"
2738,"E11","RPE1","CyclinB-venus",100,"noc_only",0.0,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_E11S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/E11S3.csv"
2738,"E11","RPE1","CyclinB-venus",100,"noc_only",0.0,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_E11S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/E11S3 (2).csv"
2738,"E11","RPE1","CyclinB-venus",100,"noc_only",0.0,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_E11S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/E11S3 (3).csv"
2738,"E11","RPE1","CyclinB-venus",100,"noc_only",0.0,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_E11S3 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/E11S3 (4).csv"
2738,"F11","RPE1","CyclinB-venus",100,"Reversine",0.25,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_F11S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/F11S2.csv"
2738,"F11","RPE1","CyclinB-venus",100,"Reversine",0.25,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_F11S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/F11S2 (2).csv"
2738,"F11","RPE1","CyclinB-venus",100,"Reversine",0.25,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_F11S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/F11S2 (3).csv"
2738,"F11","RPE1","CyclinB-venus",100,"Reversine",0.25,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_F11S2 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/F11S2 (4).csv"
2738,"F11","RPE1","CyclinB-venus",100,"Reversine",0.25,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_F11S2 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/F11S2 (5).csv"
2738,"F11","RPE1","CyclinB-venus",100,"Reversine",0.25,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_F11S2 (6)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/F11S2 (6).csv"
2738,"F11","RPE1","CyclinB-venus",100,"Reversine",0.25,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_F11S2 (7)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/F11S2 (7).csv"
2738,"F11","RPE1","CyclinB-venus",100,"Reversine",0.25,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_F11S2 (8)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/F11S2 (8).csv"
2738,"F11","RPE1","CyclinB-venus",100,"Reversine",0.25,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_F11S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/F11S3.csv"
2738,"G11","RPE1","CyclinB-venus",100,"RO-3306",2.5,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_G11S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/G11S1.csv"
2738,"G11","RPE1","CyclinB-venus",100,"RO-3306",2.5,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_G11S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/G11S1 (2).csv"
2738,"G11","RPE1","CyclinB-venus",100,"RO-3306",2.5,255,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2738_G11S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2738/G11S1 (3).csv"
2754,"B3","RPE1","CyclinB-venus",100,"Flavopiridol",20.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_B3S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/B3S1.csv"
2754,"B3","RPE1","CyclinB-venus",100,"Flavopiridol",20.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_B3S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/B3S1 (2).csv"
2754,"B3","RPE1","CyclinB-venus",100,"Flavopiridol",20.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_B3S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/B3S2.csv"
2754,"B3","RPE1","CyclinB-venus",100,"Flavopiridol",20.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_B3S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/B3S2 (2).csv"
2754,"B3","RPE1","CyclinB-venus",100,"Flavopiridol",20.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_B3S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/B3S2 (3).csv"
2754,"C4","RPE1","CyclinB-venus",100,"Reversine",1.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_C4S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/C4S1.csv"
2754,"C4","RPE1","CyclinB-venus",100,"Reversine",1.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_C4S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/C4S1 (2).csv"
2754,"C4","RPE1","CyclinB-venus",100,"Reversine",1.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_C4S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/C4S1 (3).csv"
2754,"C4","RPE1","CyclinB-venus",100,"Reversine",1.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_C4S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/C4S2.csv"
2754,"C4","RPE1","CyclinB-venus",100,"Reversine",1.0,163,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_C4S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/C4S2 (2).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S1.csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S1 (2).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S1 (3).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S1 (4).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S2.csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S2 (2).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S2 (3).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4.csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4 (10)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4 (10).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4 (2).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4 (3).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4 (4).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4 (5).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4 (6)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4 (6).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4 (7)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4 (7).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4 (8)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4 (8).csv"
2754,"D3","RPE1","CyclinB-venus",100,"Reversine",0.25,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_D3S4 (9)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/D3S4 (9).csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S1.csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S1 (2).csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S1 (3).csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S1 (4).csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S1 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S1 (5).csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S2.csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S2 (2).csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S3.csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S3 (2).csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S3 (3).csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S3 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S3 (4).csv"
2754,"E3","RPE1","CyclinB-venus",100,"Reversine",0.12,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E3S3 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E3S3 (5).csv"
2754,"E4","RPE1","CyclinB-venus",100,"Flavopiridol",2.5,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E4S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E4S1.csv"
2754,"E4","RPE1","CyclinB-venus",100,"Flavopiridol",2.5,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E4S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E4S1 (2).csv"
2754,"E4","RPE1","CyclinB-venus",100,"Flavopiridol",2.5,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E4S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E4S1 (3).csv"
2754,"E4","RPE1","CyclinB-venus",100,"Flavopiridol",2.5,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E4S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E4S2.csv"
2754,"E4","RPE1","CyclinB-venus",100,"Flavopiridol",2.5,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E4S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E4S2 (2).csv"
2754,"E4","RPE1","CyclinB-venus",100,"Flavopiridol",2.5,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E4S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E4S2 (3).csv"
2754,"E4","RPE1","CyclinB-venus",100,"Flavopiridol",2.5,317,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E4S2 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E4S2 (4).csv"
2754,"E5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E5S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E5S1.csv"
2754,"E5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E5S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E5S1 (2).csv"
2754,"E5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E5S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E5S1 (3).csv"
2754,"E5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E5S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E5S2.csv"
2754,"E5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2754_E5S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2754/E5S2 (2).csv"
2755,"B3","HeLa","H2B-mCherry",100,"Reversine",1.0,221,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B3S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B3S1.csv"
2755,"B3","HeLa","H2B-mCherry",100,"Reversine",1.0,221,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B3S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B3S2.csv"
2755,"B4","HeLa","H2B-mCherry",100,"Reversine",1.0,269,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B4S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B4S2.csv"
2755,"B5","HeLa","H2B-mCherry",100,"Reversine",1.0,333,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B5S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B5S1.csv"
2755,"B5","HeLa","H2B-mCherry",100,"Reversine",1.0,333,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B5S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B5S2.csv"
2755,"B6","HeLa","H2B-mCherry",100,"Reversine",0.5,387,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B6S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B6S1.csv"
2755,"B6","HeLa","H2B-mCherry",100,"Reversine",0.5,387,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B6S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B6S1 (2).csv"
2755,"B6","HeLa","H2B-mCherry",100,"Reversine",0.5,387,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B6S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B6S1 (3).csv"
2755,"B6","HeLa","H2B-mCherry",100,"Reversine",0.5,387,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B6S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B6S2.csv"
2755,"B6","HeLa","H2B-mCherry",100,"Reversine",0.5,387,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B6S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B6S3.csv"
2755,"B6","HeLa","H2B-mCherry",100,"Reversine",0.5,387,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B6S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B6S3 (2).csv"
2755,"B6","HeLa","H2B-mCherry",100,"Reversine",0.5,387,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B6S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B6S4.csv"
2755,"B6","HeLa","H2B-mCherry",100,"Reversine",0.5,387,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_B6S4 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/B6S4 (2).csv"
2755,"C3","HeLa","H2B-mCherry",100,"Reversine",1.0,221,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_C3S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/C3S1.csv"
2755,"C3","HeLa","H2B-mCherry",100,"Reversine",1.0,221,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_C3S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/C3S1 (2).csv"
2755,"C3","HeLa","H2B-mCherry",100,"Reversine",1.0,221,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_C3S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/C3S1 (3).csv"
2755,"C4","HeLa","H2B-mCherry",100,"Reversine",1.0,269,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_C4S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/C4S3.csv"
